24	9	0.7000	1.0000
7	6	0.7333	1.0000
15	3	1.0000	1.0000
10	3	0.5000	0.5000
64	12	0.7143	0.7594
2	2	0.5000	0.5000
4	2	0.3333	0.5000
68	2	0.8518	0.8518
8	4	0.5000	0.5000
17	2	0.5000	0.5000
2	1	0.5000	0.5000
29	4	0.7917	0.8800
6	5	1.0000	1.0000
4	3	1.0000	1.0000
11	2	1.0000	1.0000
11	4	1.0000	1.0000
6	4	1.0000	1.0000
2	1	0.5000	0.5000
11	3	0.4000	1.0000
6	1	0.5000	0.5000
5	3	0.6667	1.0000
6	2	0.4000	0.4000
7	7	0.4286	0.5000
3	3	1.0000	1.0000
2	1	0.5000	0.5000
2	2	0.5000	0.5000
6	2	1.0000	1.0000
24	2	1.0000	1.0000
18	4	1.0000	1.0000
8	3	0.5000	0.5000
4	1	1.0000	1.0000
8	5	0.4286	1.0000
4	2	0.3333	1.0000
6	3	0.6667	1.0000
4	3	0.5000	0.5000
6	2	1.0000	1.0000
5	2	0.5000	0.5000
2	2	0.5000	0.5000
29	9	0.7115	0.7115
5	2	0.2500	1.0000
4	1	0.5000	0.5000
10	3	0.7619	0.3750
9	4	0.5000	0.5000
26	10	1.0000	1.0000
22	5	0.8706	1.0000
6	3	1.0000	1.0000
3	2	1.0000	1.0000
7	1	0.4286	1.0000
4	2	1.0000	1.0000
4	3	0.5000	0.5000
3	1	0.3333	1.0000
3	3	0.3333	0.5000
15	8	0.4667	0.4667
28	6	0.9048	1.0000
21	3	0.6857	0.6857
4	2	0.5000	0.5000
7	5	1.0000	1.0000
2	2	0.0000	0.5000
4	3	0.3333	0.3333
10	3	0.5000	0.5000
5	3	0.4000	1.0000
7	2	1.0000	1.0000
7	3	0.7333	1.0000
5	1	1.0000	1.0000
39	4	0.6011	0.6011
3	1	0.3333	1.0000
2	2	0.5000	0.5000
7	2	0.5000	0.5000
7	1	0.4286	0.4286
30	3	0.7619	0.8500
7	2	0.7333	1.0000
4	2	0.5000	0.5000
53	4	0.8615	0.9493
3	2	0.5000	0.5000
43	12	0.8854	0.9454
6	1	0.5000	0.5000
52	3	0.9328	0.9328
5	1	0.5000	0.5000
6	1	0.5000	0.5000
27	9	1.0000	1.0000
6	3	1.0000	1.0000
2	1	0.5000	0.5000
21	8	0.7708	1.0000
9	2	0.4000	1.0000
26	3	0.8762	1.0000
16	5	0.5636	0.6667
7	2	1.0000	1.0000
2	2	0.5000	0.5000
6	3	0.4000	0.5000
4	2	1.0000	1.0000
33	9	0.7167	0.4688
41	1	0.4167	0.6111
4	2	1.0000	1.0000
5	3	1.0000	1.0000
5	3	1.0000	1.0000
14	5	0.6500	1.0000
3	1	0.3333	0.5000
6	4	0.6667	1.0000
28	3	0.8133	0.8133
16	5	0.4286	0.4667
47	3	0.4894	1.0000
24	5	0.7778	0.8992
12	5	0.4545	0.4545
3	2	0.5000	0.5000
19	4	1.0000	1.0000
10	1	0.5000	0.5000
5	3	0.5000	0.5000
24	4	0.6975	0.8125
18	8	0.4706	1.0000
7	1	1.0000	1.0000
5	5	1.0000	1.0000
3	1	1.0000	1.0000
10	6	1.0000	1.0000
8	1	0.5000	0.5000
9	2	1.0000	1.0000
6	1	0.5000	0.5000
19	2	1.0000	1.0000
13	4	0.7083	1.0000
10	1	0.5833	0.8000
4	2	1.0000	1.0000
6	4	0.4000	0.5000
5	2	1.0000	1.0000
10	4	1.0000	1.0000
41	3	0.9384	0.9384
7	1	0.4286	1.0000
52	15	0.8523	0.9175
3	3	1.0000	1.0000
26	3	0.4583	0.3810
6	1	1.0000	1.0000
4	1	0.5000	0.5000
10	1	0.5833	0.5833
21	4	0.8706	0.8706
5	3	0.6667	1.0000
7	3	0.5000	0.5000
14	3	0.4167	0.7879
3	2	0.5000	0.5000
5	3	0.5000	0.5000
7	2	0.5000	0.5000
6	5	0.5000	0.5000
9	3	0.7619	1.0000
7	4	0.2000	1.0000
20	2	1.0000	1.0000
38	3	0.8417	0.9124
55	3	0.7496	0.8095
35	5	0.6990	0.8286
3	2	0.5000	0.5000
58	11	0.7157	0.7868
12	9	0.4545	1.0000
19	1	0.6875	1.0000
4	3	0.3333	1.0000
3	1	0.0000	0.3333
8	1	0.7333	0.7333
8	2	0.7333	1.0000
2	1	0.0000	0.0000
7	2	1.0000	1.0000
4	2	0.5000	0.5000
43	6	0.6118	0.6118
9	1	1.0000	1.0000
19	5	0.8039	1.0000
32	17	0.7143	0.8161
2	1	0.0000	0.5000
8	2	0.5000	0.5000
60	9	0.4444	0.8039
18	2	0.8000	1.0000
3	2	0.5000	0.5000
5	3	0.5000	0.5000
32	8	0.4483	1.0000
4	4	0.5000	0.5000
6	2	0.5000	0.5000
9	4	0.1667	0.5833
8	4	0.7333	1.0000
24	10	0.8286	0.9111
44	4	0.9302	0.8706
10	1	0.7619	1.0000
7	2	1.0000	1.0000
6	3	1.0000	1.0000
21	2	0.6071	0.9091
8	1	0.4286	1.0000
10	2	1.0000	1.0000
26	1	0.7833	0.8762
41	3	0.8865	0.8865
10	4	0.3750	0.7619
9	2	0.8000	0.8000
6	5	0.4000	0.4000
72	17	1.0000	1.0000
48	13	0.8222	0.8222
6	4	0.4000	0.5000
7	2	0.7333	1.0000
17	6	1.0000	1.0000
15	8	0.8730	0.7500
2	2	0.5000	0.5000
7	1	0.5000	1.0000
43	2	0.7412	0.8854
2	1	0.5000	0.5000
12	2	0.7778	1.0000
17	2	1.0000	1.0000
5	1	0.5000	0.5000
26	1	0.9023	0.9023
7	5	0.7333	1.0000
3	3	0.3333	0.3333
6	2	0.4000	1.0000
5	2	0.4000	0.5000
7	1	0.5000	0.5000
5	5	1.0000	1.0000
8	4	0.5000	0.5000
3	2	0.5000	0.5000
8	1	0.7333	1.0000
8	3	0.4286	1.0000
15	2	1.0000	1.0000
6	4	1.0000	1.0000
5	2	0.4000	0.4000
6	2	0.6667	1.0000
17	3	0.8615	1.0000
6	1	0.5000	0.5000
7	2	0.7333	1.0000
17	5	1.0000	1.0000
4	2	0.5000	0.5000
7	2	0.4286	0.5000
4	3	1.0000	1.0000
9	3	0.8000	1.0000
5	2	0.4000	0.4000
4	2	1.0000	1.0000
4	1	0.3333	0.3333
2	1	0.5000	0.5000
3	2	0.5000	0.5000
2	2	0.5000	0.5000
12	4	0.8286	1.0000
64	11	0.6621	0.7630
2	1	0.5000	0.5000
4	2	0.5000	0.5000
10	2	1.0000	1.0000
6	3	1.0000	1.0000
60	4	0.7285	0.8168
3	1	1.0000	1.0000
22	1	0.3889	0.8070
9	3	0.7619	1.0000
21	5	0.7708	0.7708
46	18	0.5818	1.0000
6	6	1.0000	1.0000
30	3	1.0000	1.0000
6	4	0.5000	0.5000
9	3	0.7619	0.7619
3	1	0.5000	0.5000
17	4	0.7500	0.8831
7	5	0.4286	1.0000
3	2	1.0000	1.0000
14	5	0.5000	0.5000
5	3	0.5000	0.5000
5	2	0.5000	0.5000
3	1	1.0000	1.0000
9	5	0.5000	0.5000
80	3	0.6571	0.8857
12	5	1.0000	1.0000
30	3	1.0000	1.0000
7	5	1.0000	1.0000
9	2	0.4444	0.5000
12	5	0.5000	0.5000
3	2	1.0000	1.0000
5	3	0.6667	1.0000
5	4	1.0000	1.0000
15	5	0.7949	1.0000
4	1	0.3333	1.0000
4	2	1.0000	1.0000
68	6	0.9360	1.0000
20	3	0.7619	1.0000
31	1	0.8815	1.0000
8	5	1.0000	1.0000
69	10	0.7619	0.7619
6	3	0.4000	0.4000
7	5	1.0000	1.0000
9	2	0.7619	1.0000
5	3	0.5000	0.5000
8	2	0.5000	1.0000
3	1	1.0000	1.0000
8	6	0.7333	1.0000
5	4	0.6667	1.0000
19	4	0.6875	0.8039
49	2	0.8252	0.8252
4	4	1.0000	1.0000
9	3	0.8000	1.0000
2	1	0.0000	0.5000
43	1	0.8872	1.0000
6	5	0.4000	1.0000
2	1	0.5000	0.5000
2	2	0.0000	0.5000
6	6	1.0000	1.0000
8	5	0.5000	0.5000
6	5	1.0000	1.0000
5	5	0.4000	1.0000
9	3	0.4444	0.5000
8	4	0.7333	1.0000
12	4	1.0000	1.0000
3	2	0.5000	0.5000
23	4	0.7000	0.8737
6	1	0.4000	1.0000
17	2	0.6494	1.0000
7	1	1.0000	1.0000
5	2	1.0000	1.0000
3	2	0.5000	0.5000
9	4	0.8000	1.0000
18	2	0.6786	0.8000
12	4	0.6250	0.7778
4	4	0.5000	0.5000
13	11	0.7083	0.8444
4	2	0.3333	0.5000
7	5	0.7333	1.0000
4	3	1.0000	1.0000
4	1	0.5000	0.5000
4	3	0.3333	0.3333
13	8	0.5000	0.5000
5	2	0.2500	1.0000
21	4	0.4762	0.4762
3	3	0.5000	0.5000
8	1	0.5000	0.5000
6	1	0.2500	0.4000
35	2	0.7662	0.7662
3	2	1.0000	1.0000
7	5	1.0000	1.0000
9	5	0.5000	0.5000
32	12	0.7949	1.0000
5	5	1.0000	1.0000
2	2	0.5000	0.5000
48	3	0.8737	0.8500
36	9	0.7750	0.8286
4	3	1.0000	1.0000
7	1	0.7333	0.7333
6	2	1.0000	1.0000
9	4	1.0000	1.0000
8	3	0.5000	0.5000
2	1	0.5000	0.5000
2	1	0.5000	0.5000
2	2	0.5000	0.5000
3	1	1.0000	1.0000
17	4	1.0000	1.0000
3	1	0.3333	0.3333
16	5	0.7949	1.0000
9	4	0.4444	0.5000
3	3	0.5000	0.5000
20	10	0.5000	0.5000
22	6	1.0000	1.0000
2	1	0.5000	0.5000
4	3	0.3333	0.3333
38	4	0.7816	0.8643
13	3	0.7879	1.0000
22	2	1.0000	1.0000
4	2	0.3333	1.0000
4	3	1.0000	1.0000
2	2	0.5000	0.5000
6	4	1.0000	1.0000
2	1	0.5000	0.5000
34	1	1.0000	1.0000
8	4	1.0000	1.0000
17	5	0.6786	1.0000
5	1	0.5000	0.5000
2	1	0.5000	0.5000
2	1	0.5000	0.5000
2	2	0.5000	0.5000
9	4	0.5000	0.5000
2	1	0.5000	0.5000
17	6	0.8615	1.0000
2	1	0.5000	0.5000
8	5	0.4286	1.0000
5	1	0.4000	1.0000
17	2	1.0000	1.0000
6	2	1.0000	1.0000
3	3	0.3333	1.0000
10	5	1.0000	1.0000
16	7	0.4286	0.4667
5	4	0.4000	1.0000
5	2	1.0000	1.0000
13	4	0.4615	1.0000
12	6	0.4000	0.7778
17	5	0.8615	1.0000
3	3	0.3333	1.0000
5	3	1.0000	1.0000
12	2	0.7778	1.0000
5	1	0.5000	0.5000
2	1	0.5000	0.5000
7	5	1.0000	1.0000
10	5	0.5000	0.5000
6	1	1.0000	1.0000
6	4	0.6667	1.0000
19	9	0.6000	0.8000
9	3	0.4444	0.4444
14	7	0.6500	0.8444
5	2	0.4000	1.0000
5	2	1.0000	1.0000
6	2	1.0000	1.0000
13	3	0.6500	1.0000
6	1	1.0000	1.0000
4	4	0.3333	0.5000
23	7	1.0000	1.0000
8	5	0.5000	0.5000
3	2	0.5000	0.5000
4	2	0.3333	1.0000
4	1	0.5000	0.5000
11	2	1.0000	1.0000
4	2	1.0000	1.0000
4	1	0.5000	0.5000
18	1	1.0000	1.0000
26	9	0.8375	0.9150
6	3	0.5000	0.5000
49	10	0.6795	0.8333
4	4	0.5000	0.5000
12	6	0.5000	0.5000
5	4	1.0000	1.0000
20	5	0.5000	0.5000
21	8	0.8070	0.8070
4	4	1.0000	1.0000
4	1	0.5000	0.5000
11	7	1.0000	1.0000
4	1	0.5000	0.5000
14	4	0.8571	1.0000
8	4	0.7333	0.7333
20	6	1.0000	1.0000
4	2	1.0000	1.0000
2	2	0.5000	0.5000
14	3	0.6500	0.7879
3	2	1.0000	1.0000
4	2	1.0000	1.0000
2	1	0.5000	0.5000
8	1	0.4286	1.0000
11	7	0.4000	0.5000
6	3	0.4000	1.0000
2	2	0.5000	0.5000
9	4	1.0000	1.0000
5	2	1.0000	1.0000
18	8	0.8000	1.0000
77	17	0.7692	0.8427
4	1	0.5000	0.5000
34	3	0.7302	0.7976
19	5	0.8000	1.0000
2	2	0.5000	0.5000
13	2	1.0000	1.0000
5	1	0.4000	1.0000
3	2	1.0000	1.0000
6	1	0.4000	1.0000
5	1	0.5000	0.5000
4	4	0.3333	0.3333
2	2	0.5000	0.5000
5	5	0.5000	0.5000
10	5	1.0000	1.0000
3	2	0.5000	0.5000
3	2	0.3333	1.0000
4	1	0.5000	0.5000
8	6	1.0000	1.0000
47	12	0.6211	0.7273
4	2	1.0000	1.0000
9	2	0.7619	0.7619
6	3	0.5000	0.5000
3	2	1.0000	1.0000
35	4	0.8750	1.0000
4	2	1.0000	1.0000
6	3	1.0000	1.0000
17	4	0.7500	0.7500
6	1	1.0000	1.0000
5	3	1.0000	1.0000
7	5	0.7333	1.0000
9	5	0.4444	0.5000
2	2	0.5000	0.5000
23	6	0.8737	0.8737
5	2	0.4000	1.0000
3	3	1.0000	1.0000
8	2	1.0000	1.0000
9	3	0.4444	1.0000
7	4	1.0000	1.0000
2	1	0.0000	0.5000
50	10	0.8512	0.9322
17	7	0.5000	0.5000
8	2	1.0000	1.0000
7	3	1.0000	1.0000
19	3	1.0000	1.0000
4	1	1.0000	1.0000
4	1	0.5000	0.5000
14	4	0.5333	0.7879
8	3	0.5000	0.5000
5	3	0.5000	0.5000
12	2	0.4000	0.4000
5	4	0.4000	0.4000
7	3	0.5000	0.5000
7	4	0.5000	0.5000
4	3	0.3333	0.3333
7	3	0.5000	0.5000
22	6	0.7273	0.7273
8	2	1.0000	1.0000
10	3	1.0000	1.0000
47	9	0.7483	0.8322
7	5	1.0000	1.0000
26	8	0.7045	1.0000
14	1	0.3000	0.4167
98	13	0.8244	0.8649
9	4	0.3750	1.0000
8	2	0.5000	0.5000
14	3	0.3636	0.5000
6	1	1.0000	1.0000
2	1	0.0000	0.5000
7	3	1.0000	1.0000
22	5	0.6333	0.7273
4	4	0.5000	0.5000
3	2	0.5000	0.5000
4	1	1.0000	1.0000
49	14	0.8333	0.8333
13	5	0.5000	0.5000
7	3	1.0000	1.0000
7	3	1.0000	1.0000
11	7	0.3333	1.0000
7	1	1.0000	1.0000
7	2	0.7333	1.0000
30	6	0.8148	0.8148
39	6	0.7222	1.0000
5	2	0.4000	0.4000
5	3	0.5000	0.5000
91	4	0.9042	0.9505
45	3	0.6974	0.8217
8	3	0.4286	1.0000
62	3	0.8050	0.8342
20	3	0.7619	1.0000
10	7	0.5000	0.5000
13	2	0.8571	0.8571
55	3	0.7308	1.0000
5	5	0.5000	0.5000
6	3	0.4000	1.0000
11	3	0.7778	1.0000
34	4	0.7639	0.7639
12	6	0.5000	0.5000
9	6	0.7619	1.0000
8	3	0.4286	1.0000
14	3	0.4167	0.4167
6	1	0.5000	0.5000
25	4	0.8762	0.8762
5	5	0.4000	0.4000
4	2	0.5000	0.5000
26	10	1.0000	1.0000
3	1	1.0000	1.0000
10	2	1.0000	1.0000
5	1	1.0000	1.0000
14	2	0.5000	0.5000
5	5	1.0000	1.0000
77	8	0.8734	0.9423
5	3	0.6667	1.0000
7	4	1.0000	1.0000
11	7	0.7778	1.0000
6	3	1.0000	1.0000
19	6	1.0000	1.0000
8	4	1.0000	1.0000
59	4	0.8800	0.8800
13	1	0.4615	0.4615
8	5	0.5000	0.5000
4	2	0.5000	0.5000
36	4	1.0000	1.0000
3	2	1.0000	1.0000
7	3	0.5000	0.5000
4	3	0.5000	0.5000
16	4	1.0000	1.0000
5	3	1.0000	1.0000
9	6	1.0000	1.0000
33	2	0.7167	1.0000
18	1	0.8889	0.8889
6	3	0.5000	0.5000
5	2	1.0000	1.0000
18	9	0.4706	0.5000
7	5	0.7333	1.0000
20	3	0.4118	0.6875
8	1	0.7333	1.0000
57	2	0.8027	0.8027
39	9	1.0000	1.0000
15	8	1.0000	1.0000
4	3	0.3333	0.5000
4	2	1.0000	1.0000
8	3	1.0000	1.0000
6	5	1.0000	1.0000
9	1	0.4000	0.5833
16	1	0.5000	0.5000
3	3	1.0000	1.0000
3	1	1.0000	1.0000
5	2	0.5000	0.5000
7	3	0.7333	1.0000
9	4	1.0000	1.0000
7	1	1.0000	1.0000
8	3	0.4286	0.5000
6	2	0.2500	1.0000
8	1	0.5000	1.0000
10	6	1.0000	1.0000
50	3	0.7086	0.8252
6	2	0.4000	0.4000
5	2	0.5000	0.5000
18	5	0.4706	0.5000
6	2	1.0000	1.0000
6	2	0.4000	0.5000
3	3	0.5000	0.5000
5	2	0.5000	0.5000
7	2	1.0000	1.0000
7	2	0.7333	1.0000
23	3	0.8992	1.0000
21	7	0.8706	1.0000
3	1	0.3333	1.0000
20	5	0.8990	0.8990
10	4	1.0000	1.0000
7	4	0.7333	0.7333
6	4	0.6667	1.0000
5	4	0.4000	0.5000
21	4	0.8070	1.0000
4	1	0.3333	0.5000
9	5	0.4444	1.0000
21	4	1.0000	1.0000
6	4	1.0000	1.0000
9	6	1.0000	1.0000
49	5	0.6212	0.7508
82	17	0.7657	0.7657
32	6	0.7333	0.9227
4	1	0.5000	0.5000
6	4	0.2500	1.0000
4	3	0.5000	0.5000
7	2	0.4286	0.4286
4	2	0.5000	0.5000
9	3	1.0000	1.0000
5	3	0.6667	1.0000
19	6	0.8667	1.0000
4	2	1.0000	1.0000
9	1	0.5833	1.0000
4	4	1.0000	1.0000
9	2	1.0000	1.0000
9	2	0.3750	0.5000
9	2	0.7619	1.0000
9	4	1.0000	1.0000
3	2	1.0000	1.0000
5	4	1.0000	1.0000
9	5	0.5000	0.5000
4	2	0.5000	0.5000
2	2	0.5000	0.5000
2	2	0.5000	0.5000
4	3	0.5000	0.5000
3	2	1.0000	1.0000
6	2	0.4000	0.5000
7	3	1.0000	1.0000
4	3	1.0000	1.0000
7	4	0.5000	0.5000
6	2	1.0000	1.0000
14	3	0.8571	1.0000
5	2	0.5000	0.5000
7	4	1.0000	1.0000
51	3	0.8231	1.0000
4	2	0.5000	0.5000
7	3	1.0000	1.0000
21	2	1.0000	1.0000
6	3	0.2500	1.0000
13	1	0.3000	0.3636
5	1	0.4000	1.0000
5	1	0.6667	1.0000
5	3	1.0000	1.0000
40	4	0.8438	0.8438
6	6	0.4000	1.0000
6	3	1.0000	1.0000
4	3	0.3333	0.5000
13	1	0.7879	1.0000
22	11	0.6857	0.8952
3	1	0.5000	0.5000
7	4	0.3333	0.5000
8	1	1.0000	1.0000
5	4	0.5000	0.5000
5	4	0.5000	0.5000
8	3	0.4286	1.0000
23	10	0.8737	1.0000
6	2	1.0000	1.0000
11	3	0.7778	1.0000
5	2	1.0000	1.0000
5	3	0.5000	0.5000
4	3	0.3333	1.0000
4	3	1.0000	1.0000
3	2	1.0000	1.0000
9	5	0.4444	1.0000
8	4	0.3333	0.7333
15	6	1.0000	1.0000
50	3	0.7508	0.9322
67	9	0.7655	0.7655
27	2	1.0000	1.0000
5	5	0.5000	0.5000
9	4	1.0000	1.0000
25	9	0.9212	0.9212
2	2	0.5000	0.5000
8	3	1.0000	1.0000
4	2	0.5000	0.5000
14	5	0.8444	1.0000
3	2	1.0000	1.0000
7	2	0.3333	0.4286
9	2	0.5000	0.5000
17	6	0.7500	0.8831
12	3	1.0000	1.0000
56	8	0.9181	1.0000
2	2	0.5000	0.5000
12	1	0.4857	0.6250
7	1	1.0000	1.0000
9	8	0.5000	0.5000
7	5	1.0000	1.0000
7	3	0.7333	0.7333
6	4	1.0000	1.0000
7	3	0.5000	0.5000
76	12	0.9469	1.0000
2	1	0.5000	0.5000
5	4	1.0000	1.0000
4	1	0.5000	0.5000
7	4	0.5000	0.5000
8	6	1.0000	1.0000
5	3	0.4000	1.0000
7	1	0.4286	1.0000
5	1	0.5000	0.5000
2	1	0.5000	0.5000
6	4	1.0000	1.0000
37	4	0.8021	0.9124
6	4	0.5000	0.5000
6	3	1.0000	1.0000
6	2	1.0000	1.0000
4	3	1.0000	1.0000
60	10	1.0000	1.0000
5	4	1.0000	1.0000
6	1	1.0000	1.0000
23	4	0.4783	0.4783
6	4	0.2500	0.6667
4	2	1.0000	1.0000
13	8	0.7083	0.7083
5	3	1.0000	1.0000
7	5	1.0000	1.0000
7	6	0.4286	0.5000
3	2	1.0000	1.0000
4	2	0.5000	0.5000
3	3	0.3333	0.3333
72	8	0.6211	0.8390
15	5	0.5636	0.7949
2	2	0.5000	0.5000
33	3	0.9244	1.0000
5	3	1.0000	1.0000
19	7	0.6875	0.6875
6	3	1.0000	1.0000
5	4	1.0000	1.0000
13	6	0.4167	0.4615
7	3	0.4286	1.0000
18	8	1.0000	1.0000
6	2	0.5000	0.5000
5	3	0.6667	1.0000
3	3	1.0000	1.0000
8	4	1.0000	1.0000
24	5	0.7483	0.8286
4	2	0.5000	0.5000
27	2	0.4615	0.4815
12	3	1.0000	1.0000
6	3	1.0000	1.0000
41	12	0.6111	0.8056
3	3	0.5000	0.5000
3	2	0.3333	0.5000
12	3	0.4545	1.0000
6	1	0.4000	1.0000
33	3	1.0000	1.0000
47	3	0.6080	0.7778
5	2	0.6667	1.0000
38	4	0.8417	0.9124
7	4	0.5000	0.5000
5	1	0.0000	0.4000
89	4	0.7917	0.8611
6	4	0.4000	0.5000
7	4	0.5000	0.7333
8	2	0.4286	0.4286
4	3	0.5000	0.5000
3	3	1.0000	1.0000
4	2	0.3333	1.0000
3	1	1.0000	1.0000
3	2	1.0000	1.0000
6	3	1.0000	1.0000
6	3	1.0000	1.0000
6	6	1.0000	1.0000
54	13	0.7692	0.7107
41	6	0.8329	0.8929
7	1	1.0000	1.0000
3	1	0.3333	1.0000
2	1	0.5000	0.5000
6	5	0.4000	0.4000
7	5	0.5000	0.5000
41	12	0.6921	0.9143
3	1	1.0000	1.0000
45	1	0.7262	0.8878
5	2	1.0000	1.0000
9	1	0.4444	0.4444
53	3	0.9179	1.0000
10	1	0.5000	0.5000
49	9	0.8512	0.8512
10	1	1.0000	1.0000
5	3	1.0000	1.0000
25	3	0.8762	0.8762
21	5	0.8070	1.0000
7	2	0.5000	0.5000
9	2	1.0000	1.0000
7	2	0.5000	1.0000
10	7	0.4444	0.5000
3	3	0.0000	1.0000
34	4	0.6483	1.0000
4	2	0.5000	0.5000
7	3	1.0000	1.0000
9	4	0.3750	0.7619
4	2	0.5000	0.5000
7	1	0.5000	0.5000
18	1	0.8889	0.8889
16	7	0.8545	1.0000
47	10	0.4667	0.4783
13	4	1.0000	1.0000
9	3	1.0000	1.0000
33	12	0.7976	0.8828
18	9	1.0000	1.0000
7	2	0.5000	0.5000
4	2	0.3333	1.0000
11	2	1.0000	1.0000
21	3	0.5417	0.5417
5	3	0.5000	0.5000
15	4	0.4286	1.0000
9	7	1.0000	1.0000
10	3	1.0000	1.0000
3	2	0.3333	1.0000
2	1	0.5000	0.5000
3	3	0.3333	1.0000
8	2	0.4286	0.4286
18	6	0.5000	0.5000
7	4	1.0000	1.0000
7	3	0.7333	0.7333
13	11	0.8571	0.8571
28	4	0.8783	1.0000
11	3	1.0000	1.0000
47	16	0.7273	0.7273
41	4	0.4474	0.8865
6	2	1.0000	1.0000
8	4	1.0000	1.0000
9	2	0.5833	0.8000
80	18	0.7128	0.5699
3	1	1.0000	1.0000
48	3	0.9316	0.9316
8	4	1.0000	1.0000
2	1	0.5000	0.5000
8	2	1.0000	1.0000
44	6	1.0000	1.0000
9	3	0.3750	0.7619
3	1	0.5000	0.5000
28	11	0.9048	0.9048
17	3	1.0000	1.0000
9	3	0.5000	0.5000
6	6	0.4000	1.0000
5	2	1.0000	1.0000
2	2	0.5000	0.5000
11	1	0.4545	0.4545
3	1	0.5000	0.5000
5	3	1.0000	1.0000
100	6	0.9566	0.9356
3	1	0.3333	1.0000
10	4	1.0000	1.0000
7	6	0.5000	1.0000
10	2	0.5000	0.5000
18	10	1.0000	1.0000
50	10	0.9008	1.0000
7	3	0.4286	0.4286
3	1	0.3333	1.0000
8	6	1.0000	1.0000
17	4	1.0000	1.0000
6	1	1.0000	1.0000
58	3	0.8027	0.8550
97	16	0.6659	0.6659
19	3	1.0000	1.0000
8	5	1.0000	1.0000
9	4	0.7619	0.7619
5	3	0.5000	0.5000
7	5	0.4286	1.0000
23	6	0.7333	0.9161
19	4	1.0000	1.0000
7	1	1.0000	1.0000
12	2	0.6250	1.0000
74	7	0.8186	0.8928
8	4	1.0000	1.0000
19	10	0.5000	0.5000
55	1	0.8542	0.8542
4	1	0.3333	0.3333
32	2	0.7460	0.9373
6	2	0.4000	1.0000
24	2	0.9111	0.9111
5	2	0.5000	0.5000
19	1	0.8667	1.0000
6	2	0.2500	0.6667
24	9	1.0000	1.0000
12	6	0.7778	0.7778
21	1	1.0000	1.0000
4	4	1.0000	1.0000
28	3	0.7879	1.0000
6	5	1.0000	1.0000
56	7	0.8503	0.8503
5	4	0.4000	1.0000
70	13	0.8504	0.8504
12	3	0.4000	0.4545
7	6	0.7333	0.7333
6	4	0.5000	0.5000
4	2	0.3333	1.0000
4	1	1.0000	1.0000
6	6	0.4000	0.5000
37	11	0.6545	0.7206
6	2	0.5000	0.5000
8	2	0.4286	0.5000
15	2	0.4667	0.5000
4	3	0.5000	0.5000
6	2	1.0000	1.0000
5	1	0.6667	1.0000
6	1	1.0000	1.0000
6	3	0.4000	0.5000
20	2	0.7619	0.7619
52	7	0.7292	0.8462
7	1	0.4286	1.0000
8	6	0.4286	1.0000
6	2	0.6667	1.0000
4	4	0.5000	0.5000
52	15	0.8116	0.8894
7	5	0.4286	1.0000
4	1	1.0000	1.0000
4	1	1.0000	1.0000
5	3	1.0000	1.0000
54	12	0.6694	0.4808
16	3	1.0000	1.0000
7	3	1.0000	1.0000
6	2	0.5000	0.5000
45	4	0.7745	0.9464
54	6	0.8480	0.7857
8	4	1.0000	1.0000
3	2	0.5000	0.5000
7	1	0.7333	0.7333
10	1	1.0000	1.0000
6	2	0.2500	0.2500
13	4	0.8444	1.0000
4	1	1.0000	1.0000
50	17	0.8106	0.9169
63	10	0.9333	0.9333
11	5	0.2500	0.8286
16	6	0.4667	1.0000
52	16	0.8762	0.8762
5	1	1.0000	1.0000
2	1	0.5000	0.5000
5	1	1.0000	1.0000
6	2	0.5000	0.5000
9	2	1.0000	1.0000
10	3	0.7619	0.7619
7	5	0.3333	0.5000
4	1	1.0000	1.0000
73	1	0.7910	0.7910
5	2	0.4000	0.5000
24	3	0.8095	0.8095
6	4	0.4000	0.4000
9	2	0.7619	1.0000
10	6	0.4444	1.0000
8	6	0.7333	1.0000
5	2	0.2500	0.6667
3	2	0.3333	1.0000
39	4	0.8857	1.0000
8	8	0.5000	0.5000
14	3	0.3636	0.4615
10	3	0.8000	0.8000
75	10	0.9415	0.9415
7	1	1.0000	1.0000
12	2	0.5000	0.5000
23	5	0.8095	0.8095
10	3	0.5833	0.8000
5	5	0.4000	0.5000
3	1	1.0000	1.0000
21	9	0.6118	0.7708
4	2	1.0000	1.0000
6	6	0.5000	0.5000
16	2	1.0000	1.0000
6	4	1.0000	1.0000
26	1	0.4583	0.8116
7	5	1.0000	1.0000
9	2	0.4444	1.0000
85	5	0.8541	0.8771
3	3	0.5000	0.5000
32	7	0.7949	0.9086
52	5	0.8051	0.8452
6	1	0.4000	1.0000
10	4	0.7619	1.0000
21	3	0.8036	0.8036
7	1	0.3333	0.7333
7	3	1.0000	1.0000
47	13	0.8095	0.8884
14	3	0.6500	1.0000
8	4	0.5000	0.5000
15	2	0.8730	1.0000
5	3	1.0000	1.0000
3	2	1.0000	1.0000
7	1	0.4286	1.0000
11	5	0.8286	0.8286
6	1	0.4000	1.0000
9	4	0.7619	1.0000
5	2	1.0000	1.0000
7	1	0.5000	0.5000
2	1	0.5000	0.5000
4	4	1.0000	1.0000
59	4	0.7127	0.8330
7	4	0.5000	1.0000
3	2	1.0000	1.0000
10	2	1.0000	1.0000
6	4	0.5000	0.5000
23	3	0.8095	0.8095
30	12	0.8611	1.0000
